Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
no,,1313.0,sales,11,4,,17570.0,4,male,,3,2,sales_executive,4,single,,8191,3,,12,3.0,3,0,8.0,1,4.0,5,0,4,1974,yes
no,travel_frequently,594.0,research_and_development,2,2,medical,17600.0,3,male,75.0,2,1,laboratory_technician,2,married,2468.0,15963,4,,14,3.0,2,1,9.0,4,2.0,6,0,5,1985,no
no,travel_rarely,734.0,,2,4,,17890.0,3,female,46.0,3,5,research_director,4,,,14218,7,,17,3.0,3,1,24.0,3,3.0,2,2,2,1977,yes
yes,travel_frequently,234.0,,9,4,life_sciences,18070.0,4,female,93.0,3,2,laboratory_technician,1,,,6208,4,,17,3.0,3,1,,3,2.0,7,0,7,1989,no
no,,766.0,,20,3,life_sciences,18120.0,3,female,83.0,3,2,sales_executive,4,,4127.0,19188,2,,18,3.0,4,1,7.0,6,3.0,2,2,2,1984,no
yes,travel_rarely,920.0,human_resources,20,2,,18180.0,4,male,69.0,3,1,human_resources,2,married,2148.0,6889,0,yes,11,3.0,3,0,6.0,3,3.0,5,1,4,1997,yes
no,travel_rarely,431.0,,7,4,medical,18300.0,4,male,68.0,3,2,research_scientist,4,married,,15696,4,no,15,3.0,2,1,14.0,2,2.0,7,1,7,1969,no
no,travel_frequently,1213.0,,2,1,,18900.0,2,female,94.0,2,2,human_resources,4,,3886.0,4223,1,no,21,4.0,4,0,10.0,2,2.0,10,0,8,1987,yes
yes,travel_frequently,238.0,research_and_development,5,2,,19390.0,1,male,47.0,4,1,research_scientist,3,,,15318,3,yes,14,3.0,1,0,8.0,2,3.0,4,0,3,1991,no
no,,1313.0,,1,2,medical,19940.0,2,female,59.0,2,1,laboratory_technician,3,divorced,,20439,1,,12,3.0,3,3,,2,2.0,1,0,0,1990,no
yes,travel_rarely,1373.0,,2,2,,40.0,4,female,92.0,2,1,laboratory_technician,3,single,2090.0,2396,6,yes,15,3.0,2,0,7.0,3,3.0,0,0,0,1986,yes
no,travel_rarely,1324.0,,3,3,medical,100.0,3,male,81.0,4,1,laboratory_technician,1,,,9964,4,,20,,1,3,12.0,3,2.0,1,0,0,1964,yes
no,travel_rarely,391.0,,15,2,,300.0,3,female,96.0,3,1,research_scientist,4,single,,19281,1,no,14,3.0,4,0,0.0,6,3.0,0,0,0,2002,yes
no,travel_rarely,125.0,,9,2,medical,410.0,4,female,83.0,2,1,laboratory_technician,3,,,16117,1,,13,3.0,1,0,10.0,5,3.0,10,1,8,1993,no
yes,travel_rarely,895.0,,18,3,technical_degree,420.0,18,female,56.0,3,2,sales_representative,4,married,2086.0,3335,3,no,14,3.0,3,1,19.0,6,4.0,1,0,0,1984,yes
no,,,research_and_development,4,2,other,530.0,3,female,75.0,3,1,laboratory_technician,4,divorced,1951.0,10910,1,,12,3.0,3,1,1.0,3,3.0,1,0,0,1988,yes
no,,1240.0,,2,4,life_sciences,540.0,4,male,33.0,3,1,laboratory_technician,1,divorced,,19715,1,,13,3.0,4,1,,6,3.0,1,0,0,1996,no
yes,,1357.0,,25,3,life_sciences,550.0,1,female,48.0,1,1,laboratory_technician,3,single,,10558,1,,12,3.0,3,0,1.0,2,2.0,1,0,1,1997,no
yes,,626.0,,1,2,,640.0,1,female,98.0,2,3,laboratory_technician,3,,,19294,9,,13,3.0,4,0,,2,3.0,1,0,0,1975,no
no,non_travel,1097.0,,11,2,medical,700.0,3,female,79.0,2,3,healthcare_representative,1,married,,8302,2,yes,13,3.0,3,1,10.0,3,3.0,4,2,3,1988,yes
no,travel_rarely,836.0,,8,3,,840.0,4,male,,3,4,manager,3,divorced,,19730,2,yes,14,3.0,3,3,21.0,2,3.0,5,0,2,1968,yes
no,travel_rarely,132.0,research_and_development,6,3,life_sciences,970.0,2,male,55.0,4,1,laboratory_technician,4,,3038.0,22002,3,no,12,3.0,2,0,,3,3.0,1,0,0,1987,yes
no,,111.0,,1,2,,1060.0,1,female,70.0,3,3,sales_executive,4,married,,18092,3,,14,3.0,4,1,,4,3.0,1,1,0,1968,yes
no,,541.0,,2,1,technical_degree,1130.0,3,female,62.0,3,1,sales_representative,1,divorced,2322.0,9518,3,no,13,3.0,3,1,,3,3.0,0,0,0,2000,no
yes,,871.0,research_and_development,6,3,life_sciences,1370.0,4,male,66.0,2,1,laboratory_technician,4,single,2926.0,19783,1,yes,18,,2,0,,5,3.0,1,1,0,2003,no
no,,1040.0,,2,2,life_sciences,1390.0,3,female,100.0,2,2,healthcare_representative,4,divorced,,15850,5,no,14,3.0,4,1,17.0,2,4.0,1,0,0,1986,no
no,,,research_and_development,15,3,,1440.0,2,male,59.0,3,1,laboratory_technician,4,single,,23785,1,no,15,3.0,3,0,,5,3.0,0,0,0,2001,no
no,,922.0,,3,2,life_sciences,1550.0,1,male,39.0,3,1,laboratory_technician,4,divorced,2835.0,2561,5,,22,4.0,1,1,,2,3.0,1,0,0,1987,no
yes,travel_rarely,528.0,sales,22,1,marketing,1670.0,4,female,,3,1,sales_representative,3,single,,26820,1,yes,19,3.0,4,0,0.0,2,2.0,0,0,0,2004,yes
no,,,,9,4,life_sciences,2000.0,3,female,94.0,3,1,laboratory_technician,1,,,6961,2,,21,4.0,4,1,7.0,2,3.0,5,1,4,1982,yes
no,,,,18,1,,2010.0,2,male,79.0,3,1,laboratory_technician,2,single,,16102,1,no,14,,4,0,1.0,3,3.0,1,0,0,2004,no
no,,1169.0,,7,4,,2110.0,2,female,34.0,2,2,manufacturing_director,3,married,,13983,2,no,17,3.0,3,0,10.0,2,3.0,1,0,0,1972,yes
no,,1145.0,,9,3,,2140.0,2,male,75.0,2,1,research_scientist,2,married,,11873,4,yes,20,4.0,2,1,9.0,3,2.0,1,0,0,1965,no
yes,travel_rarely,303.0,,2,3,life_sciences,2430.0,2,female,,2,1,laboratory_technician,4,single,,9241,1,,22,4.0,3,0,1.0,3,2.0,1,1,0,2004,yes
no,travel_rarely,1261.0,,38,4,,2710.0,4,female,,3,2,manufacturing_director,3,,6553.0,7259,9,,14,3.0,2,0,14.0,3,3.0,1,0,0,1985,no
yes,,1180.0,,29,1,medical,2820.0,2,female,70.0,3,2,healthcare_representative,1,married,6673.0,11354,7,yes,19,,2,0,17.0,2,3.0,1,0,0,1985,no
no,travel_rarely,142.0,,3,3,life_sciences,3090.0,3,female,70.0,2,1,research_scientist,4,married,2177.0,8456,3,,17,3.0,1,1,7.0,6,3.0,1,0,0,1964,yes
no,travel_rarely,854.0,,1,4,medical,3230.0,4,male,68.0,3,5,manager,4,divorced,19517.0,24118,3,no,11,3.0,3,1,,3,2.0,7,0,6,1973,no
no,travel_rarely,1411.0,research_and_development,19,2,life_sciences,3340.0,3,female,36.0,3,2,research_scientist,1,divorced,,19877,2,,16,3.0,1,2,17.0,2,2.0,1,0,0,1982,yes
yes,,504.0,,10,3,medical,3420.0,1,female,61.0,3,3,manufacturing_director,3,,10048.0,22573,6,no,11,,2,2,17.0,5,3.0,1,0,0,1986,yes
yes,travel_rarely,529.0,,2,4,life_sciences,3640.0,1,female,79.0,3,1,laboratory_technician,3,single,,14935,2,,11,3.0,3,0,5.0,5,1.0,0,0,0,1995,no
no,travel_rarely,1463.0,research_and_development,23,3,medical,3670.0,2,female,64.0,2,2,healthcare_representative,4,,,14408,0,no,21,,2,1,10.0,2,3.0,9,7,8,1992,yes
yes,travel_frequently,920.0,,12,3,life_sciences,3920.0,12,female,43.0,3,1,laboratory_technician,3,,3161.0,19920,3,yes,22,4.0,4,1,19.0,0,1.0,1,0,0,1979,yes
no,,506.0,,3,3,technical_degree,3970.0,3,female,30.0,3,2,research_scientist,2,single,,26285,4,,12,3.0,4,0,10.0,2,3.0,8,7,7,1987,yes
no,,566.0,,18,4,life_sciences,4070.0,3,female,81.0,4,1,laboratory_technician,4,married,,7122,4,no,18,3.0,4,2,4.0,2,3.0,1,0,0,1987,yes
yes,travel_rarely,1162.0,,3,2,,4450.0,4,male,41.0,3,2,sales_executive,3,married,5238.0,17778,4,yes,18,3.0,1,0,12.0,3,2.0,1,0,0,1984,yes
no,travel_rarely,810.0,,23,5,,4680.0,1,male,44.0,3,4,research_director,4,single,15992.0,15901,2,no,14,3.0,2,0,16.0,2,3.0,1,0,0,1981,no
no,,1062.0,,2,3,,4710.0,3,male,75.0,3,1,laboratory_technician,2,married,2370.0,3956,1,no,13,,3,1,8.0,4,3.0,8,0,7,1991,yes
no,travel_rarely,530.0,,29,1,medical,4730.0,1,male,91.0,3,3,manager,3,married,,23978,3,,21,4.0,2,1,15.0,3,1.0,0,0,0,1975,yes
no,travel_rarely,1332.0,research_and_development,2,4,,4770.0,1,female,98.0,2,2,healthcare_representative,4,,6781.0,17078,3,,23,4.0,2,0,,6,3.0,1,0,0,1981,no
no,non_travel,845.0,,1,5,medical,4790.0,4,male,45.0,3,2,sales_executive,4,,6653.0,15276,4,,15,,2,0,,6,3.0,1,0,0,1987,yes
yes,travel_rarely,350.0,,5,3,marketing,4850.0,4,male,34.0,3,1,sales_representative,3,single,2851.0,9150,1,,13,,2,0,1.0,2,3.0,1,0,0,1990,no
no,,1144.0,research_and_development,7,4,medical,4870.0,3,male,30.0,3,2,manufacturing_director,3,married,5258.0,16044,2,,14,3.0,3,0,7.0,2,4.0,1,0,0,1977,yes
yes,travel_rarely,156.0,sales,12,3,life_sciences,4940.0,3,male,90.0,4,1,sales_representative,2,single,,25422,1,,15,3.0,4,0,1.0,0,3.0,1,0,0,2002,no
no,,202.0,,2,1,technical_degree,5080.0,3,female,72.0,3,1,sales_representative,2,,2476.0,17434,1,,18,3.0,1,1,,3,3.0,1,0,0,1993,yes
yes,travel_frequently,464.0,,4,3,,5140.0,3,female,40.0,3,1,research_scientist,4,single,2285.0,3427,9,yes,23,4.0,3,0,3.0,4,3.0,1,0,0,1993,no
no,travel_rarely,1305.0,,10,4,,5180.0,3,female,49.0,3,2,manufacturing_director,2,single,4197.0,21123,2,,12,3.0,4,0,18.0,2,2.0,1,0,1,1986,yes
no,travel_frequently,1490.0,,2,2,,5560.0,4,female,42.0,3,1,laboratory_technician,4,married,1702.0,12106,1,yes,23,4.0,3,1,,3,3.0,1,0,0,1985,no
yes,,489.0,,2,2,technical_degree,5660.0,1,female,,2,1,human_resources,4,single,2564.0,18437,1,no,12,3.0,3,0,1.0,3,4.0,1,0,0,2004,yes
no,travel_rarely,210.0,,29,3,,5680.0,1,female,56.0,2,4,manager,4,divorced,,22102,3,no,12,3.0,3,1,,3,2.0,1,0,0,1966,yes
yes,travel_frequently,1306.0,,5,3,marketing,6140.0,2,female,69.0,3,1,sales_representative,2,,1878.0,8059,1,yes,14,3.0,4,0,,3,3.0,0,0,0,2005,no
no,,1094.0,,28,3,other,6150.0,3,female,58.0,1,3,sales_executive,1,,,11373,3,no,15,3.0,3,1,20.0,2,3.0,1,0,1,1983,yes
yes,travel_rarely,471.0,research_and_development,24,3,,6220.0,3,female,66.0,1,1,laboratory_technician,4,single,2340.0,23213,1,yes,18,3.0,2,0,1.0,3,1.0,1,0,0,1997,yes
no,,823.0,,17,2,other,6430.0,4,female,94.0,2,1,laboratory_technician,2,married,2127.0,9100,1,no,21,4.0,4,1,1.0,2,3.0,1,0,0,1999,yes
yes,travel_frequently,448.0,,12,4,,6480.0,2,female,74.0,2,1,sales_representative,1,married,2033.0,14470,1,no,18,3.0,3,1,1.0,2,4.0,1,0,0,1993,yes
no,travel_rarely,558.0,,2,3,marketing,6560.0,4,female,75.0,3,2,sales_executive,3,married,9602.0,3010,4,,11,3.0,3,1,,3,2.0,3,1,0,1986,no
no,travel_rarely,959.0,research_and_development,1,3,life_sciences,6570.0,4,male,83.0,2,1,research_scientist,2,,,11757,1,no,13,,4,0,1.0,0,4.0,1,0,0,2003,yes
no,,782.0,,14,4,other,6610.0,2,female,50.0,2,4,research_director,4,divorced,16627.0,2671,4,,14,3.0,3,1,21.0,3,,1,0,0,1980,no
no,,362.0,,27,1,life_sciences,6620.0,3,male,,3,1,research_scientist,1,,,14561,3,no,17,3.0,4,0,8.0,3,2.0,0,0,0,1985,yes
no,,,sales,44,2,medical,6900.0,2,male,62.0,3,2,sales_executive,3,,,3487,1,no,14,3.0,1,1,,5,2.0,6,1,2,1994,no
yes,,1362.0,,10,1,medical,7010.0,4,female,32.0,3,1,research_scientist,3,single,1009.0,26999,1,,11,3.0,4,0,,5,3.0,1,1,1,2003,yes
no,non_travel,727.0,,20,3,,7040.0,20,female,41.0,2,1,laboratory_technician,3,married,,16900,1,no,18,3.0,3,2,1.0,3,3.0,1,0,0,1988,no
no,,1225.0,,10,2,life_sciences,7150.0,4,female,80.0,4,1,research_scientist,4,single,,15232,3,no,17,3.0,1,0,,2,,1,0,0,1986,yes
no,,168.0,,1,3,,7430.0,3,male,81.0,3,3,manufacturing_director,3,single,7861.0,15397,4,yes,14,,4,0,10.0,4,,1,0,0,1985,yes
no,,1396.0,,10,3,,7490.0,3,female,,3,1,sales_representative,3,single,2642.0,2755,1,no,11,3.0,3,0,1.0,6,,1,0,0,1994,no
no,travel_rarely,268.0,,2,5,medical,7730.0,4,female,92.0,3,1,research_scientist,3,married,,20471,6,yes,13,3.0,2,1,,0,1.0,1,0,1,1985,yes
no,travel_rarely,167.0,,8,5,life_sciences,7750.0,2,male,32.0,3,2,manufacturing_director,1,,5121.0,4187,3,no,14,3.0,3,1,,3,,0,0,0,1989,yes
yes,,1243.0,,6,3,life_sciences,8110.0,3,female,,4,1,laboratory_technician,1,,,3445,1,yes,21,4.0,3,2,1.0,2,3.0,0,0,0,2000,no
no,,1092.0,,9,3,life_sciences,8120.0,3,female,60.0,2,1,laboratory_technician,2,divorced,2694.0,26551,1,no,11,3.0,3,3,,4,3.0,1,0,0,1999,no
yes,travel_rarely,805.0,,1,2,life_sciences,8160.0,2,male,36.0,2,1,laboratory_technician,1,married,,6689,1,,11,3.0,4,1,1.0,1,3.0,1,0,0,1994,yes
no,travel_frequently,720.0,,16,4,medical,8320.0,1,female,51.0,2,2,laboratory_technician,3,,5094.0,11983,6,no,14,3.0,4,0,10.0,6,3.0,1,0,0,1983,yes
no,travel_rarely,,research_and_development,2,3,,8330.0,3,male,52.0,2,2,manufacturing_director,4,single,,20234,5,,24,4.0,2,0,12.0,4,2.0,0,0,0,1993,yes
no,,252.0,,2,3,,8340.0,2,male,95.0,2,1,research_scientist,3,,2274.0,6153,1,no,14,3.0,4,0,1.0,3,3.0,1,0,0,1978,yes
no,travel_rarely,868.0,,8,3,marketing,8970.0,1,female,73.0,3,4,sales_executive,4,married,,22789,5,,14,3.0,3,1,28.0,3,3.0,2,2,2,1970,yes
no,,1252.0,,19,2,,9040.0,19,female,32.0,3,3,sales_executive,2,single,,4814,1,yes,13,3.0,4,0,,2,3.0,10,0,9,1986,no
yes,travel_rarely,374.0,,25,4,,9110.0,1,female,87.0,3,1,laboratory_technician,4,,,18016,1,,24,4.0,3,0,1.0,2,1.0,1,0,1,1991,yes
yes,travel_frequently,781.0,,2,1,,9180.0,4,female,57.0,2,1,laboratory_technician,4,divorced,2380.0,13384,9,,14,3.0,4,1,3.0,3,2.0,1,0,0,1965,yes
yes,travel_rarely,1427.0,research_and_development,18,1,other,9230.0,4,male,65.0,3,1,research_scientist,4,single,,8870,1,no,19,,1,0,,3,2.0,1,0,0,2002,no
no,,546.0,,48,3,life_sciences,9340.0,48,female,83.0,3,1,laboratory_technician,2,,2008.0,6896,1,no,14,3.0,2,2,1.0,3,3.0,1,1,0,1989,yes
no,,1272.0,,5,3,,9400.0,3,male,37.0,2,3,healthcare_representative,2,divorced,10552.0,9255,2,,13,,4,1,24.0,3,3.0,6,0,4,1965,no
no,,,,20,4,medical,9450.0,4,female,51.0,3,1,research_scientist,3,married,2259.0,5543,4,,17,3.0,1,2,13.0,2,2.0,0,0,0,1975,no
no,non_travel,1184.0,,1,3,life_sciences,9510.0,3,male,70.0,2,1,laboratory_technician,2,married,,3974,6,no,20,,3,0,5.0,3,3.0,3,0,2,1991,yes
yes,,867.0,,19,2,marketing,9520.0,3,female,36.0,2,1,sales_representative,2,married,2413.0,18798,1,yes,18,,3,3,,2,3.0,1,0,0,1998,no
no,,658.0,sales,10,4,marketing,9540.0,1,female,67.0,2,3,sales_executive,2,divorced,,20652,2,no,12,3.0,2,1,11.0,2,2.0,1,0,0,1983,yes
yes,,419.0,,21,3,other,9590.0,4,female,37.0,2,1,sales_representative,2,single,2121.0,9947,1,yes,13,3.0,2,0,1.0,3,4.0,1,0,0,2004,no
yes,non_travel,1479.0,,24,3,,9860.0,2,male,100.0,4,4,sales_executive,2,single,13194.0,17071,4,,16,3.0,4,0,22.0,2,2.0,1,0,0,1983,yes
yes,travel_rarely,906.0,,10,3,,9940.0,4,male,92.0,2,1,research_scientist,1,single,,11479,6,yes,20,4.0,3,0,3.0,5,3.0,0,0,0,1994,yes
no,travel_rarely,955.0,,18,2,life_sciences,10030.0,4,male,83.0,3,2,sales_executive,4,single,4163.0,8571,1,yes,17,3.0,3,0,9.0,0,3.0,9,0,7,1976,no
no,,287.0,,5,2,,10120.0,2,female,73.0,3,1,research_scientist,4,,,13493,1,no,15,3.0,4,0,,2,3.0,0,0,0,2005,yes
no,,265.0,,5,2,,10290.0,4,female,90.0,3,5,manager,3,,18303.0,7770,6,no,13,3.0,2,0,21.0,3,4.0,1,0,0,1981,yes
yes,travel_rarely,1141.0,,11,2,medical,10330.0,1,male,61.0,1,2,healthcare_representative,2,,4777.0,14382,5,no,15,3.0,1,0,15.0,2,1.0,1,0,0,1986,yes
yes,,660.0,,15,3,,10520.0,1,female,81.0,3,2,laboratory_technician,3,divorced,,7858,7,,14,3.0,2,1,9.0,3,2.0,1,0,0,1987,yes
no,travel_rarely,1144.0,sales,10,1,medical,10560.0,4,female,74.0,3,1,sales_representative,2,married,1052.0,23384,1,no,22,4.0,2,0,,5,3.0,1,0,0,1995,yes
no,,415.0,,25,3,,10760.0,3,female,,2,3,sales_executive,4,,,5268,5,no,13,3.0,3,1,18.0,5,3.0,1,0,0,1980,yes
yes,travel_rarely,1334.0,research_and_development,10,3,,10790.0,3,male,36.0,2,1,laboratory_technician,1,single,,17258,1,no,13,,1,0,1.0,6,2.0,1,1,0,2002,yes
yes,travel_rarely,1323.0,,4,4,,10810.0,1,female,34.0,3,1,research_scientist,3,married,2461.0,10332,9,,12,,3,3,18.0,2,4.0,10,2,7,1972,no
no,,309.0,sales,10,4,,11050.0,4,male,88.0,2,2,sales_executive,4,divorced,,24223,2,yes,14,,3,3,8.0,5,3.0,1,0,0,1986,no
yes,,1009.0,research_and_development,1,3,medical,11110.0,1,female,45.0,2,1,laboratory_technician,2,divorced,2596.0,7160,1,no,15,,1,2,,2,3.0,1,0,0,1995,no
yes,,,,1,4,,11130.0,4,female,81.0,3,2,sales_executive,3,single,4728.0,17251,3,yes,14,3.0,4,0,5.0,4,3.0,0,0,0,1973,yes
no,,697.0,,3,4,,11150.0,3,female,40.0,2,1,research_scientist,4,,,22478,3,no,17,3.0,4,3,6.0,2,3.0,0,0,0,1989,yes
no,travel_rarely,130.0,,2,2,marketing,11250.0,4,female,32.0,3,3,sales_executive,2,single,7351.0,20619,7,no,16,3.0,3,0,,2,3.0,1,0,0,1985,yes
yes,,247.0,,8,1,,11560.0,3,female,80.0,3,1,laboratory_technician,3,single,,13556,1,no,12,3.0,4,0,,0,3.0,0,0,0,2005,yes
no,,167.0,,12,4,,11580.0,2,female,46.0,3,1,laboratory_technician,4,,4766.0,9051,3,yes,11,3.0,1,1,6.0,4,,1,0,0,1982,no
no,travel_rarely,982.0,research_and_development,1,4,medical,11720.0,4,female,58.0,2,1,laboratory_technician,3,,2258.0,16340,6,no,12,3.0,2,1,,2,3.0,8,1,7,1988,yes
no,,862.0,sales,2,1,,11900.0,3,male,76.0,3,1,sales_representative,1,,2827.0,14947,1,,12,3.0,3,3,1.0,3,3.0,1,0,0,1991,yes
no,non_travel,111.0,,26,3,,12060.0,26,female,74.0,1,1,research_scientist,3,single,2290.0,4279,2,no,13,,4,0,6.0,3,3.0,0,0,0,1979,yes
yes,non_travel,906.0,,5,2,life_sciences,12100.0,1,female,95.0,2,1,research_scientist,1,,2107.0,20293,6,no,17,3.0,1,1,5.0,2,1.0,1,0,0,1982,yes
no,travel_frequently,458.0,,26,5,medical,12420.0,1,male,60.0,3,3,research_director,1,married,13191.0,23281,3,yes,17,3.0,3,0,,6,3.0,1,0,0,1981,no
no,,1098.0,research_and_development,4,2,medical,12560.0,1,female,85.0,2,5,manager,3,married,,12124,2,,13,,3,1,23.0,2,4.0,1,0,0,1974,yes
no,travel_rarely,969.0,,2,2,technical_degree,12580.0,4,female,76.0,4,1,laboratory_technician,2,single,,16620,5,,11,3.0,3,0,7.0,4,2.0,1,0,0,1975,yes
no,travel_rarely,1329.0,research_and_development,7,3,,12600.0,3,female,82.0,3,2,healthcare_representative,4,,,4204,1,,11,3.0,2,2,6.0,2,3.0,6,1,0,1994,yes
no,,715.0,research_and_development,1,3,life_sciences,12630.0,4,female,76.0,2,5,research_director,4,single,18265.0,8733,6,no,12,3.0,3,0,,3,4.0,1,0,0,1975,yes
no,,265.0,,25,3,life_sciences,12690.0,2,male,57.0,4,1,research_scientist,4,single,,21221,1,,12,3.0,4,0,1.0,2,3.0,1,0,1,2004,yes
no,,373.0,,1,2,,12700.0,4,female,47.0,3,1,research_scientist,3,,,16901,1,no,22,4.0,4,1,1.0,2,3.0,1,0,1,2000,no
yes,travel_frequently,599.0,,32,1,,12730.0,3,female,73.0,1,1,sales_representative,4,single,1118.0,8040,1,yes,14,,4,0,1.0,4,3.0,1,1,0,1998,yes
no,travel_frequently,364.0,,25,3,medical,13060.0,2,male,,3,5,manager,2,,18061.0,13035,3,,22,4.0,3,0,22.0,4,3.0,0,0,0,1978,no
no,,1291.0,,11,3,medical,13640.0,3,male,98.0,4,1,sales_representative,4,married,,6527,8,,14,,2,1,5.0,4,3.0,1,0,0,1996,yes
no,non_travel,1124.0,,1,3,,13680.0,4,male,97.0,3,1,laboratory_technician,4,single,1611.0,19305,1,,15,3.0,3,0,0.0,5,4.0,0,0,0,2005,no
yes,travel_frequently,703.0,,2,3,,13790.0,3,male,90.0,2,1,sales_representative,4,single,,11882,7,no,14,3.0,3,0,3.0,3,4.0,1,0,0,1992,yes
yes,travel_frequently,,,1,4,life_sciences,14270.0,2,male,50.0,1,1,sales_representative,3,single,,16154,1,,12,,2,0,,3,3.0,1,0,0,1992,no
yes,travel_rarely,202.0,,8,3,life_sciences,14330.0,1,male,34.0,2,1,research_scientist,2,,,22262,1,,12,3.0,3,0,,3,4.0,1,0,0,1992,no
no,travel_rarely,1377.0,,11,1,life_sciences,14340.0,2,female,91.0,3,1,laboratory_technician,1,married,,7679,0,,14,3.0,2,0,6.0,3,4.0,5,1,4,1996,no
yes,,592.0,,2,3,,14580.0,1,male,54.0,2,1,laboratory_technician,1,single,,17181,2,yes,23,4.0,2,0,11.0,2,4.0,1,0,0,1984,yes
no,travel_frequently,383.0,,1,5,marketing,14810.0,1,male,79.0,3,2,sales_executive,3,married,4768.0,9282,7,,12,,3,1,11.0,4,2.0,1,0,0,1979,no
no,,990.0,research_and_development,25,3,,14820.0,25,female,,3,1,research_scientist,3,,1274.0,7152,1,,13,3.0,2,2,1.0,2,2.0,1,0,0,1993,no
yes,travel_frequently,381.0,,9,3,,14940.0,2,female,89.0,3,1,laboratory_technician,1,,,16998,2,,11,3.0,3,0,,2,2.0,0,0,0,1999,no
yes,,289.0,,2,2,medical,15040.0,3,female,,2,1,laboratory_technician,1,single,2561.0,5355,7,no,11,,3,0,8.0,2,2.0,0,0,0,1995,yes
no,,516.0,,8,5,,15150.0,4,female,69.0,3,2,healthcare_representative,3,,6388.0,22049,2,,17,3.0,1,0,14.0,6,3.0,0,0,0,1990,yes
no,travel_rarely,1089.0,,6,3,,15250.0,2,male,32.0,3,3,manufacturing_director,2,single,8376.0,9150,4,,18,,4,0,9.0,3,3.0,2,2,2,1984,no
no,,1210.0,,2,3,medical,15420.0,3,female,68.0,2,1,laboratory_technician,2,married,4841.0,24052,4,,14,,2,1,,3,,1,0,0,1981,yes
no,travel_rarely,598.0,,9,3,,15580.0,3,female,91.0,4,1,research_scientist,3,married,,22376,6,no,18,3.0,1,2,,2,2.0,1,0,0,1994,no
no,travel_rarely,992.0,,1,3,,15640.0,4,female,68.0,2,1,laboratory_technician,1,,,21731,1,no,19,3.0,2,0,,3,3.0,3,1,2,1988,no
no,,479.0,,13,4,medical,15770.0,13,female,35.0,3,1,research_scientist,4,single,2972.0,22061,1,,13,3.0,3,0,,4,,1,0,0,1989,no
no,travel_rarely,474.0,,3,3,,15810.0,1,male,89.0,3,1,research_scientist,4,,,11133,1,,21,4.0,1,0,1.0,5,3.0,1,0,0,1997,yes
no,,264.0,,24,3,marketing,15910.0,24,female,59.0,3,5,manager,3,married,,19519,4,yes,16,,3,1,,2,3.0,1,0,0,1973,no
no,,1349.0,,7,2,life_sciences,16010.0,3,female,63.0,2,1,laboratory_technician,4,,2690.0,7713,1,no,18,3.0,4,1,,5,2.0,1,0,1,1988,no
no,travel_rarely,563.0,,1,4,life_sciences,16020.0,4,female,56.0,4,4,manager,1,,17567.0,3156,1,,15,3.0,2,0,27.0,5,1.0,26,0,12,1977,no
yes,travel_frequently,544.0,sales,3,2,medical,16240.0,2,male,70.0,3,1,sales_representative,4,single,1569.0,18420,1,yes,12,3.0,3,0,0.0,2,4.0,0,0,0,2005,yes
no,,991.0,,5,3,,16690.0,1,female,43.0,2,2,sales_executive,2,divorced,4187.0,3356,1,yes,13,,2,1,10.0,3,2.0,10,0,9,1994,yes
no,,1112.0,,5,4,life_sciences,16730.0,1,male,67.0,3,2,sales_executive,4,,,22589,1,no,11,3.0,1,2,10.0,2,,10,0,2,1992,yes
no,travel_rarely,1206.0,,23,2,,16780.0,4,female,80.0,3,3,sales_executive,3,single,,11591,3,,16,3.0,4,0,21.0,2,3.0,2,0,2,1982,yes
no,,,,1,4,,16970.0,3,female,92.0,1,3,healthcare_representative,4,divorced,10883.0,20467,3,no,20,4.0,3,1,19.0,2,4.0,1,0,0,1963,no
yes,,240.0,,22,1,,17140.0,4,female,58.0,1,1,human_resources,3,married,,11585,1,no,11,,3,1,1.0,2,3.0,1,0,0,1999,yes
no,travel_rarely,369.0,,8,2,life_sciences,17240.0,2,male,92.0,3,2,manufacturing_director,1,,,5041,2,yes,16,3.0,2,1,18.0,3,3.0,1,0,0,1983,yes
no,non_travel,543.0,,2,4,marketing,17310.0,3,female,87.0,3,2,sales_executive,2,,,3536,7,no,11,3.0,4,1,4.0,3,1.0,1,0,0,1976,yes
no,travel_rarely,176.0,,41,3,life_sciences,17440.0,41,male,56.0,1,3,human_resources,3,married,9756.0,6595,4,,21,4.0,3,2,9.0,2,4.0,5,0,3,1978,yes
no,,181.0,,2,4,,17550.0,4,female,97.0,4,1,research_scientist,4,married,,5586,0,yes,14,3.0,1,3,6.0,3,3.0,5,1,2,1989,no
yes,,211.0,,16,3,,17580.0,1,male,74.0,3,3,sales_executive,1,,,10092,2,yes,20,4.0,3,0,,2,2.0,0,0,0,1990,yes
yes,travel_rarely,1079.0,,16,4,,17610.0,1,female,70.0,3,3,sales_executive,3,married,,19002,2,,13,3.0,1,3,,2,3.0,1,0,0,1992,yes
